id,qno,file_base,pass_pct,tests_passed,tests_total,source_csv,original_filename,question_folder
b25mm028_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ec028_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ds033_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25cs042_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25cs020_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ds034_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25cs021_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25mt030_q5,5,3,50.0,3.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,3,q5
b25me024_q05,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ec018_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ds025_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25me019_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b24ds035_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25cs043-q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25mt001_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ds016_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ee015_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25me027_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25mt011.q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ds041_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
{b25cs013}_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ee022_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
{b25mm017]}_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25cs014_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25cs033_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ec014_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
s25ma011_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ec033_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ee003_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ee019_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25ec019_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25me004_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
q5 b25mm007,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ee039_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ee045_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25me003_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25cs046_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ds036_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25me021_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25mt015_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ds029_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25cs037_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25mt002_q5,5,3,50.0,3.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,3,q5
b25cs029_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25me060_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25cs044_q5,5,3,50.0,3.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,3,q5
b25ee053_q05,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ec043_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25ds039_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25mt024_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25cs060_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25me033_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ee051_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25ec006_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25cs039_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25me012_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ec035_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ds032_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ds002_q5,5,3,50.0,3.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,3,q5
b25cs030_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25ec004_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ee033_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25mt008_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ec044_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25me014_.q5.py,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25me048_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25mt009_q5,5,0,0.0,0.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,0,q5
b25ds015_q5,5,4,66.67,4.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,4,q5
b25cs010_q5,5,5,83.33,5.0,6.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q5/Summary_csl100_q5.csv,5,q5
b25ds036_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25cs035_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ee049_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25me032_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ee051_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25me006_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25cs017_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ec020_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ec026_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ee039_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25me057_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
{b25cs013}_q6,6,1,20.0,1.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,1,q6
b25me011_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25cs019_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25mt014_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds006_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25me033_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25cs044_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25cs002_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ec010_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ee009_q6,6,1,20.0,1.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,1,q6
b25cs030_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds010_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25me049_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ee056_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25me008_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds032_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25mt022_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ds029_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25me034_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ec007_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ee026_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds043_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds002_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25cs037_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25mt009_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25ds038_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ec036_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ds020_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25me002_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25me024_q06,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25mm018_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ee003_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25me026_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25cs004_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ee043_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ds039_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25ds025_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds004_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds012_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25ec042_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25cs048_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25cs050_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25ee048_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25cs009_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25mt023 q 6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25cs016_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25me047_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25mm006_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25ee012_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25cs012_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25cs047_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25cs055_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25cs054_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds041_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25me017_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25ec004_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25me037_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds008_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ee035_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25me019_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ee007_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25cs018_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ec001_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25ds024_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ee017_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
b25ee054_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
s25ma002_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25ee001_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25me023 q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25mt025_q6,6,5,100.0,5.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,5,q6
b25mmo14_q6,6,0,0.0,0.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,0,q6
b25me031_q6,6,1,20.0,1.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,1,q6
b25cs032_q6,6,4,80.0,4.0,5.0,/home/vikrant/Project/CSL100/AutoGrader_CSL100/reports/CSL100/Prac_30Q/q6/Summary_csl100_q6.csv,4,q6
